compound_id	chemical_name	analysismode	mz	rt
C000293	714.6172573_8.46815	RP_POS	714.6172573	8.46815
C000294	968.861875_8.47745	RP_POS	968.861875	8.47745
C000295	829.7270954_8.48675	RP_POS	829.7270954	8.48675
C000296	768.7063954_8.48675	RP_POS	768.7063954	8.48675
C000297	881.7563167_8.48675	RP_POS	881.7563167	8.48675
C000298	942.8459938_8.49605	RP_POS	942.8459938	8.49605
C000299	948.798859_8.49605	RP_POS	948.798859	8.49605
C000300	855.7427632_8.49605	RP_POS	855.7427632	8.49605
C000301	910.7831862_8.505366667	RP_POS	910.7831862	8.505366667
C000302	926.8148721_8.514666667	RP_POS	926.8148721	8.514666667
C000303	808.7377858_8.5612	RP_POS	808.7377858	8.5612
C000304	914.8148255_8.579816667	RP_POS	914.8148255	8.579816667
C000305	673.5908419_8.579816667	RP_POS	673.5908419	8.579816667
C000306	938.8153527_8.598433333	RP_POS	938.8153527	8.598433333
C000307	944.8620362_8.635633333	RP_POS	944.8620362	8.635633333
C000308	883.7717334_8.635633333	RP_POS	883.7717334	8.635633333
C000309	928.8299032_8.644933333	RP_POS	928.8299032	8.644933333
C000310	857.7582515_8.654233333	RP_POS	857.7582515	8.654233333
C000311	796.7380304_8.682116667	RP_POS	796.7380304	8.682116667
C000312	952.8307068_8.728633333	RP_POS	952.8307068	8.728633333
C000313	916.8307374_8.737933333	RP_POS	916.8307374	8.737933333
C000314	841.724865_8.737933333	RP_POS	841.724865	8.737933333
C000315	926.8147508_8.737933333	RP_POS	926.8147508	8.737933333
C000316	931.7703457_8.737933333	RP_POS	931.7703457	8.737933333
C000317	914.8145479_8.737933333	RP_POS	914.8145479	8.737933333
C000318	972.8931538_8.756533333	RP_POS	972.8931538	8.756533333
C000319	946.877665_8.78445	RP_POS	946.877665	8.78445
C000320	986.9088983_8.79375	RP_POS	986.9088983	8.79375
C000321	920.8618552_8.79375	RP_POS	920.8618552	8.79375
C000322	859.7745007_8.80305	RP_POS	859.7745007	8.80305
C000323	928.8304078_8.82165	RP_POS	928.8304078	8.82165
C000324	954.8464167_8.858866667	RP_POS	954.8464167	8.858866667
C000325	668.6332063_8.8775	RP_POS	668.6332063	8.8775
C000326	942.8466946_8.89615	RP_POS	942.8466946	8.89615
C000327	916.8300927_8.905466667	RP_POS	916.8300927	8.905466667
C000328	974.9093699_8.924133333	RP_POS	974.9093699	8.924133333
C000329	930.8460938_8.93345	RP_POS	930.8460938	8.93345
C000330	866.816995_8.980166667	RP_POS	866.816995	8.980166667
C000331	857.7562628_8.980166667	RP_POS	857.7562628	8.980166667
C000332	836.8058179_8.9989	RP_POS	836.8058179	8.9989
C000333	862.8216661_8.9989	RP_POS	862.8216661	8.9989
C000334	918.8464494_8.9989	RP_POS	918.8464494	8.9989
C000335	892.8316537_8.9989	RP_POS	892.8316537	8.9989
C000336	905.7565751_9.036466667	RP_POS	905.7565751	9.036466667
C000337	877.7253028_9.036466667	RP_POS	877.7253028	9.036466667
C000338	916.9040996_9.045883333	RP_POS	916.9040996	9.045883333
C000339	984.8942474_9.0553	RP_POS	984.8942474	9.0553
C000340	958.8779756_9.074133333	RP_POS	958.8779756	9.074133333
C000341	880.8318483_9.083566667	RP_POS	880.8318483	9.083566667
C000342	1012.92581_9.083566667	RP_POS	1012.92581	9.083566667
