compound_id	chemical_name	analysismode	mz	rt
C000249	187.0574817_3.33965	HILIC_POS	187.0574817	3.33965
C000250	182.1384201_1.013883333	HILIC_POS	182.1384201	1.013883333
C000251	165.1119385_1.032916667	HILIC_POS	165.1119385	1.032916667
C000252	183.0841388_3.472766667	HILIC_POS	183.0841388	3.472766667
C000253	184.0873824_3.463366667	HILIC_POS	184.0873824	3.463366667
C000254	130.0649505_3.3599	HILIC_POS	130.0649505	3.3599
C000255	166.1223033_3.197633333	HILIC_POS	166.1223033	3.197633333
C000256	166.1223501_2.51685	HILIC_POS	166.1223501	2.51685
C000257	167.0911717_1.38795	HILIC_POS	167.0911717	1.38795
C000258	185.1169874_0.870583333	HILIC_POS	185.1169874	0.870583333
C000259	186.0758383_1.291183333	HILIC_POS	186.0758383	1.291183333
C000260	169.0354054_2.80245	HILIC_POS	169.0354054	2.80245
C000261	169.0579666_3.773116667	HILIC_POS	169.0579666	3.773116667
C000262	186.0869601_3.463366667	HILIC_POS	186.0869601	3.463366667
C000263	186.0911199_0.5279	HILIC_POS	186.0911199	0.5279
C000264	151.0612725_1.5831	HILIC_POS	151.0612725	1.5831
C000265	192.0239645_3.6038	HILIC_POS	192.0239645	3.6038
C000266	188.0659344_0.956583333	HILIC_POS	188.0659344	0.956583333
C000267	192.9613574_2.564866667	HILIC_POS	192.9613574	2.564866667
C000268	189.1229925_3.329783333	HILIC_POS	189.1229925	3.329783333
C000269	204.1339775_3.933416667	HILIC_POS	204.1339775	3.933416667
C000270	190.1435314_0.966133333	HILIC_POS	190.1435314	0.966133333
C000271	155.0424437_3.69835	HILIC_POS	155.0424437	3.69835
C000272	155.0448204_1.407383333	HILIC_POS	155.0448204	1.407383333
C000273	173.0667193_1.456083333	HILIC_POS	173.0667193	1.456083333
C000274	137.0512414_2.716666667	HILIC_POS	137.0512414	2.716666667
C000275	190.1071724_0.9948	HILIC_POS	190.1071724	0.9948
C000276	155.128885_5.701683333	HILIC_POS	155.128885	5.701683333
C000277	215.039952_3.197633333	HILIC_POS	215.039952	3.197633333
C000278	215.1386694_3.810583333	HILIC_POS	215.1386694	3.810583333
C000279	156.1017242_1.089983333	HILIC_POS	156.1017242	1.089983333
C000280	174.1485889_0.927883333	HILIC_POS	174.1485889	0.927883333
C000281	175.0339364_2.354066667	HILIC_POS	175.0339364	2.354066667
C000282	157.0493054_1.5733	HILIC_POS	157.0493054	1.5733
C000283	157.060524_1.262283333	HILIC_POS	157.060524	1.262283333
C000284	192.1049637_3.632133333	HILIC_POS	192.1049637	3.632133333
C000285	175.1074149_3.482166667	HILIC_POS	175.1074149	3.482166667
C000286	193.0967833_1.407383333	HILIC_POS	193.0967833	1.407383333
C000287	176.1025614_3.942916667	HILIC_POS	176.1025614	3.942916667
C000288	218.0921219_2.82235	HILIC_POS	218.0921219	2.82235
C000289	159.0914612_3.369383333	HILIC_POS	159.0914612	3.369383333
C000290	177.1058821_3.933416667	HILIC_POS	177.1058821	3.933416667
C000291	370.2429108_1.195116667	HILIC_POS	370.2429108	1.195116667
C000292	160.034326_3.745083333	HILIC_POS	160.034326	3.745083333
C000293	219.0795636_2.7925	HILIC_POS	219.0795636	2.7925
C000294	210.1696118_0.956583333	HILIC_POS	210.1696118	0.956583333
C000295	179.0044412_3.8294	HILIC_POS	179.0044412	3.8294
C000296	197.0530681_3.188	HILIC_POS	197.0530681	3.188
C000297	196.1076458_3.319916667	HILIC_POS	196.1076458	3.319916667
C000298	197.1031668_3.933416667	HILIC_POS	197.1031668	3.933416667
C000299	179.1275217_0.98525	HILIC_POS	179.1275217	0.98525
C000300	197.1533329_2.603533333	HILIC_POS	197.1533329	2.603533333
C000301	179.142951_2.832283333	HILIC_POS	179.142951	2.832283333
C000302	180.0861699_2.421083333	HILIC_POS	180.0861699	2.421083333
C000303	180.1017327_7.64995	HILIC_POS	180.1017327	7.64995
C000304	360.8133559_5.170266667	HILIC_POS	360.8133559	5.170266667
C000305	162.9506471_3.06235	HILIC_POS	162.9506471	3.06235
C000306	180.9732884_0.698433333	HILIC_POS	180.9732884	0.698433333
C000307	222.0045712_3.350366667	HILIC_POS	222.0045712	3.350366667
C000308	198.0523179_0.880066667	HILIC_POS	198.0523179	0.880066667
C000309	163.032132_2.201966667	HILIC_POS	163.032132	2.201966667
C000310	181.0491803_0.77655	HILIC_POS	181.0491803	0.77655
C000311	163.0499563_1.4463	HILIC_POS	163.0499563	1.4463
C000312	198.0968645_1.68075	HILIC_POS	198.0968645	1.68075
C000313	213.1230281_4.057683333	HILIC_POS	213.1230281	4.057683333
C000314	181.1220246_0.918316667	HILIC_POS	181.1220246	0.918316667
C000315	198.1848995_0.785966667	HILIC_POS	198.1848995	0.785966667
C000316	181.9766165_0.698433333	HILIC_POS	181.9766165	0.698433333
C000317	164.0666693_9.379583333	HILIC_POS	164.0666693	9.379583333
C000318	182.0922098_0.226766667	HILIC_POS	182.0922098	0.226766667
C000319	385.2326324_3.773116667	HILIC_POS	385.2326324	3.773116667
C000320	382.189074_2.6513	HILIC_POS	382.189074	2.6513
C000321	200.1642026_0.927883333	HILIC_POS	200.1642026	0.927883333
C000322	225.0544531_2.832283333	HILIC_POS	225.0544531	2.832283333
C000323	206.0270061_3.33965	HILIC_POS	206.0270061	3.33965
C000324	184.0462261_2.354066667	HILIC_POS	184.0462261	2.354066667
C000325	184.0602314_0.6664	HILIC_POS	184.0602314	0.6664
C000326	216.0975037_3.463366667	HILIC_POS	216.0975037	3.463366667
C000327	184.0900747_4.019166667	HILIC_POS	184.0900747	4.019166667
C000328	216.1226727_2.173766667	HILIC_POS	216.1226727	2.173766667
C000329	203.0522175_1.74645	HILIC_POS	203.0522175	1.74645
C000330	226.1183059_3.923866667	HILIC_POS	226.1183059	3.923866667
C000331	386.2163405_2.117283333	HILIC_POS	386.2163405	2.117283333
C000332	186.1122929_3.01035	HILIC_POS	186.1122929	3.01035
C000333	168.9457591_4.62445	HILIC_POS	168.9457591	4.62445
C000334	219.1448387_3.6511	HILIC_POS	219.1448387	3.6511
C000335	210.0497203_3.388216667	HILIC_POS	210.0497203	3.388216667
C000336	188.0703187_2.564866667	HILIC_POS	188.0703187	2.564866667
C000337	170.067015_0.927883333	HILIC_POS	170.067015	0.927883333
C000338	152.0792161_3.942916667	HILIC_POS	152.0792161	3.942916667
C000339	188.127803_4.057683333	HILIC_POS	188.127803	4.057683333
C000340	375.2999134_0.927883333	HILIC_POS	375.2999134	0.927883333
C000341	210.9563118_4.89745	HILIC_POS	210.9563118	4.89745
C000342	206.0999823_3.369383333	HILIC_POS	206.0999823	3.369383333
C000343	206.1020232_1.2719	HILIC_POS	206.1020232	1.2719
C000344	207.086073_2.832283333	HILIC_POS	207.086073	2.832283333
C000345	211.1050386_3.88585	HILIC_POS	211.1050386	3.88585
C000346	153.1271726_0.927883333	HILIC_POS	153.1271726	0.927883333
C000347	190.0166326_0.559783333	HILIC_POS	190.0166326	0.559783333
C000348	222.087079_2.593883333	HILIC_POS	222.087079	2.593883333
C000349	208.1111505_2.0983	HILIC_POS	208.1111505	2.0983
C000350	172.1328748_4.450716667	HILIC_POS	172.1328748	4.450716667
C000351	402.8818007_4.652766667	HILIC_POS	402.8818007	4.652766667
C000352	212.9719235_4.953766667	HILIC_POS	212.9719235	4.953766667
C000353	223.1074498_3.15345	HILIC_POS	223.1074498	3.15345
C000354	173.0707725_2.52645	HILIC_POS	173.0707725	2.52645
C000355	223.1437194_1.204716667	HILIC_POS	223.1437194	1.204716667
C000356	209.1532173_0.785966667	HILIC_POS	209.1532173	0.785966667
C000357	223.1689579_2.593883333	HILIC_POS	223.1689579	2.593883333
C000358	209.0587909_0.517333333	HILIC_POS	209.0587909	0.517333333
C000359	209.0918068_2.555233333	HILIC_POS	209.0918068	2.555233333
C000360	192.0740468_4.4709	HILIC_POS	192.0740468	4.4709
C000361	209.1770279_0.785966667	HILIC_POS	209.1770279	0.785966667
C000362	193.001721_0.36735	HILIC_POS	193.001721	0.36735
C000363	215.088826_3.119216667	HILIC_POS	215.088826	3.119216667
C000364	227.0883772_0.927883333	HILIC_POS	227.0883772	0.927883333
C000365	177.0608331_5.219183333	HILIC_POS	177.0608331	5.219183333
C000366	177.0609116_4.671633333	HILIC_POS	177.0609116	4.671633333
C000367	212.1026061_1.54395	HILIC_POS	212.1026061	1.54395
C000368	195.1222855_1.156783333	HILIC_POS	195.1222855	1.156783333
C000369	195.1378097_3.06235	HILIC_POS	195.1378097	3.06235
C000370	228.0320356_2.088783333	HILIC_POS	228.0320356	2.088783333
C000371	228.0320379_1.699516667	HILIC_POS	228.0320379	1.699516667
C000372	214.0568876_2.832283333	HILIC_POS	214.0568876	2.832283333
C000373	196.0635446_1.954883333	HILIC_POS	196.0635446	1.954883333
C000374	178.0609326_1.887983333	HILIC_POS	178.0609326	1.887983333
C000375	219.0471786_3.041033333	HILIC_POS	219.0471786	3.041033333
C000376	197.0665719_1.070916667	HILIC_POS	197.0665719	1.070916667
C000377	197.1006727_5.452916667	HILIC_POS	197.1006727	5.452916667
C000378	214.1797984_0.927883333	HILIC_POS	214.1797984	0.927883333
C000379	179.142779_1.954883333	HILIC_POS	179.142779	1.954883333
C000380	197.1534596_2.959933333	HILIC_POS	197.1534596	2.959933333
C000381	198.0581247_0.517333333	HILIC_POS	198.0581247	0.517333333
C000382	220.970588_5.057016667	HILIC_POS	220.970588	5.057016667
C000383	216.0723843_1.08045	HILIC_POS	216.0723843	1.08045
C000384	199.063219_2.363633333	HILIC_POS	199.063219	2.363633333
C000385	199.0822885_1.878466667	HILIC_POS	199.0822885	1.878466667
C000386	199.16892_1.964416667	HILIC_POS	199.16892	1.964416667
C000387	222.0709354_3.7077	HILIC_POS	222.0709354	3.7077
C000388	182.0810276_4.1627	HILIC_POS	182.0810276	4.1627
C000389	183.0613148_0.095966667	HILIC_POS	183.0613148	0.095966667
C000390	183.0613175_0.655683333	HILIC_POS	183.0613175	0.655683333
C000391	218.1131345_3.472766667	HILIC_POS	218.1131345	3.472766667
C000392	218.1383472_0.861133333	HILIC_POS	218.1383472	0.861133333
C000393	242.1533488_0.785966667	HILIC_POS	242.1533488	0.785966667
C000394	233.1601822_3.8764	HILIC_POS	233.1601822	3.8764
C000395	202.0100349_1.233466667	HILIC_POS	202.0100349	1.233466667
C000396	224.0291564_2.603533333	HILIC_POS	224.0291564	2.603533333
